angular_position,angular_speed,angular_acceleration,u
-4.63593e-08,2.928e-07,0,1.24586e-25
-4.48953e-08,2.99335e-07,0,1.20922e-25
-4.33986e-08,3.05442e-07,0,1.17365e-25
-4.18714e-08,3.11118e-07,0,1.13913e-25
-4.03158e-08,3.16363e-07,0,1.10563e-25
-3.8734e-08,3.21176e-07,0,1.07311e-25
-3.71281e-08,3.25558e-07,0,1.04155e-25
-3.55003e-08,3.29509e-07,0,1.01091e-25
-3.38528e-08,3.3303e-07,0,9.8118e-26
-3.21876e-08,3.36123e-07,0,9.52322e-26
-3.0507e-08,3.3879e-07,0,9.24313e-26
-2.88131e-08,3.41032e-07,0,8.97127e-26
-2.71079e-08,3.42853e-07,0,8.70741e-26
-2.53936e-08,3.44257e-07,0,8.45131e-26
-2.36723e-08,3.45246e-07,0,8.20274e-26
-2.19461e-08,3.45826e-07,0,7.96148e-26
-2.0217e-08,3.46001e-07,0,7.72732e-26
-1.8487e-08,3.45776e-07,0,7.50005e-26
-1.67581e-08,3.45157e-07,0,7.27946e-26
-1.50323e-08,3.44148e-07,0,7.06536e-26
-1.33116e-08,3.42757e-07,0,6.85755e-26
-1.15978e-08,3.4099e-07,0,6.65586e-26
-9.89283e-09,3.38854e-07,0,6.4601e-26
-8.19857e-09,3.36355e-07,0,6.2701e-26
-6.51679e-09,3.33503e-07,0,6.08568e-26
-4.84928e-09,3.30304e-07,0,5.90669e-26
-3.19776e-09,3.26766e-07,0,5.73297e-26
-1.56392e-09,3.22899e-07,0,5.56435e-26
5.05708e-11,3.18711e-07,0,5.40069e-26
1.64412e-09,3.1421e-07,0,5.24185e-26
3.21517e-09,3.09406e-07,0,5.08768e-26
4.76221e-09,3.04309e-07,0,4.93804e-26
6.28375e-09,2.98928e-07,0,4.7928e-26
7.77839e-09,2.93273e-07,0,4.65184e-26
9.24475e-09,2.87354e-07,0,4.51502e-26
1.06815e-08,2.81181e-07,0,4.38222e-26
1.20874e-08,2.74764e-07,0,4.25333e-26
1.34612e-08,2.68115e-07,0,4.12824e-26
1.48018e-08,2.61244e-07,0,4.00682e-26
1.6108e-08,2.54161e-07,0,3.88897e-26
1.73788e-08,2.46877e-07,0,3.77459e-26
1.86132e-08,2.39404e-07,0,3.66357e-26
1.98102e-08,2.31753e-07,0,3.55582e-26
2.0969e-08,2.23934e-07,0,3.45124e-26
2.20887e-08,2.15958e-07,0,3.34973e-26
2.31685e-08,2.07838e-07,0,3.25121e-26
2.42077e-08,1.99583e-07,0,3.15558e-26
2.52056e-08,1.91206e-07,0,3.06277e-26
2.61616e-08,1.82718e-07,0,2.97269e-26
2.70752e-08,1.74129e-07,0,2.88526e-26
2.79458e-08,1.65451e-07,0,2.8004e-26
2.87731e-08,1.56696e-07,0,2.71803e-26
2.95566e-08,1.47873e-07,0,2.63809e-26
3.02959e-08,1.38995e-07,0,2.5605e-26
3.09909e-08,1.30071e-07,0,2.48519e-26
3.16413e-08,1.21114e-07,0,2.4121e-26
3.22468e-08,1.12133e-07,0,2.34115e-26
3.28075e-08,1.03139e-07,0,2.2723e-26
3.33232e-08,9.41431e-08,0,2.20546e-26
3.37939e-08,8.51554e-08,0,2.1406e-26
3.42197e-08,7.6186e-08,0,2.07764e-26
3.46006e-08,6.7245e-08,0,2.01653e-26
3.49368e-08,5.83425e-08,0,1.95722e-26
3.52286e-08,4.9488e-08,0,1.89966e-26
3.5476e-08,4.06911e-08,0,1.84378e-26
3.56795e-08,3.19613e-08,0,1.78956e-26
3.58393e-08,2.33076e-08,0,1.73692e-26
3.59558e-08,1.47391e-08,0,1.68584e-26
3.60295e-08,6.26445e-09,0,1.63625e-26
3.60608e-08,-2.10775e-09,0,1.58813e-26
3.60503e-08,-1.03692e-08,0,1.54142e-26
3.59984e-08,-1.85119e-08,0,1.49608e-26
3.59059e-08,-2.6528e-08,0,1.45208e-26
3.57732e-08,-3.44099e-08,0,1.40937e-26
3.56012e-08,-4.21503e-08,0,1.36792e-26
3.53904e-08,-4.97421e-08,0,1.32769e-26
3.51417e-08,-5.71785e-08,0,1.28864e-26
3.48558e-08,-6.4453e-08,0,1.25074e-26
3.45336e-08,-7.15593e-08,0,1.21395e-26
3.41758e-08,-7.84914e-08,0,1.17824e-26
3.37833e-08,-8.52436e-08,0,1.14359e-26
3.33571e-08,-9.18105e-08,0,1.10996e-26
3.2898e-08,-9.81868e-08,0,1.07731e-26
3.24071e-08,-1.04368e-07,0,1.04562e-26
3.18853e-08,-1.10349e-07,0,1.01487e-26
3.13335e-08,-1.16126e-07,0,9.85021e-27
3.07529e-08,-1.21694e-07,0,9.5605e-27
3.01444e-08,-1.27051e-07,0,9.27931e-27
2.95092e-08,-1.32192e-07,0,9.00639e-27
2.88482e-08,-1.37115e-07,0,8.7415e-27
2.81626e-08,-1.41817e-07,0,8.48439e-27
2.74535e-08,-1.46295e-07,0,8.23485e-27
2.67221e-08,-1.50546e-07,0,7.99265e-27
2.59693e-08,-1.5457e-07,0,7.75757e-27
2.51965e-08,-1.58364e-07,0,7.52941e-27
2.44047e-08,-1.61926e-07,0,7.30796e-27
2.3595e-08,-1.65257e-07,0,7.09302e-27
2.27688e-08,-1.68354e-07,0,6.8844e-27
2.1927e-08,-1.71218e-07,0,6.68192e-27
2.10709e-08,-1.73848e-07,0,6.48539e-27
2.02017e-08,-1.76244e-07,0,6.29464e-27
1.93204e-08,-1.78406e-07,0,6.10951e-27
1.84284e-08,-1.80335e-07,0,5.92981e-27
1.75267e-08,-1.82032e-07,0,5.75541e-27
1.66166e-08,-1.83498e-07,0,5.58613e-27
1.56991e-08,-1.84734e-07,0,5.42183e-27
1.47754e-08,-1.85742e-07,0,5.26237e-27
1.38467e-08,-1.86523e-07,0,5.10759e-27
1.29141e-08,-1.87079e-07,0,4.95737e-27
1.19787e-08,-1.87414e-07,0,4.81156e-27
1.10416e-08,-1.87528e-07,0,4.67005e-27
1.0104e-08,-1.87425e-07,0,4.53269e-27
9.16686e-09,-1.87109e-07,0,4.39938e-27
8.23131e-09,-1.86581e-07,0,4.26998e-27
7.29841e-09,-1.85845e-07,0,4.1444e-27
6.36918e-09,-1.84906e-07,0,4.0225e-27
5.44465e-09,-1.83766e-07,0,3.90419e-27
4.52583e-09,-1.82429e-07,0,3.78936e-27
3.61368e-09,-1.809e-07,0,3.67791e-27
2.70918e-09,-1.79183e-07,0,3.56974e-27
1.81326e-09,-1.77282e-07,0,3.46475e-27
9.26849e-10,-1.75202e-07,0,3.36284e-27
5.08385e-11,-1.72948e-07,0,3.26394e-27
-8.13899e-10,-1.70523e-07,0,3.16794e-27
-1.66652e-09,-1.67934e-07,0,3.07476e-27
-2.50619e-09,-1.65186e-07,0,2.98433e-27
-3.33212e-09,-1.62283e-07,0,2.89655e-27
-4.14353e-09,-1.59231e-07,0,2.81136e-27
-4.93969e-09,-1.56036e-07,0,2.72867e-27
-5.71986e-09,-1.52702e-07,0,2.64842e-27
-6.48337e-09,-1.49236e-07,0,2.57052e-27
-7.22955e-09,-1.45643e-07,0,2.49492e-27
-7.95777e-09,-1.4193e-07,0,2.42154e-27
-8.66742e-09,-1.38101e-07,0,2.35032e-27
-9.35793e-09,-1.34163e-07,0,2.28119e-27
-1.00287e-08,-1.30122e-07,0,2.2141e-27
-1.06794e-08,-1.25983e-07,0,2.14898e-27
-1.13093e-08,-1.21753e-07,0,2.08577e-27
-1.1918e-08,-1.17438e-07,0,2.02443e-27
-1.25052e-08,-1.13044e-07,0,1.96488e-27
-1.30704e-08,-1.08576e-07,0,1.90709e-27
-1.36133e-08,-1.04042e-07,0,1.851e-27
-1.41335e-08,-9.94465e-08,0,1.79656e-27
-1.46308e-08,-9.47961e-08,0,1.74372e-27
-1.51047e-08,-9.0097e-08,0,1.69244e-27
-1.55552e-08,-8.53551e-08,0,1.64266e-27
-1.5982e-08,-8.05764e-08,0,1.59434e-27
-1.63849e-08,-7.57668e-08,0,1.54745e-27
-1.67637e-08,-7.09324e-08,0,1.50194e-27
-1.71184e-08,-6.6079e-08,0,1.45776e-27
-1.74488e-08,-6.12123e-08,0,1.41489e-27
-1.77548e-08,-5.63383e-08,0,1.37327e-27
-1.80365e-08,-5.14626e-08,0,1.33288e-27
-1.82938e-08,-4.65907e-08,0,1.29368e-27
-1.85268e-08,-4.17283e-08,0,1.25563e-27
-1.87354e-08,-3.68809e-08,0,1.2187e-27
-1.89198e-08,-3.20537e-08,0,1.18286e-27
-1.90801e-08,-2.72521e-08,0,1.14807e-27
-1.92164e-08,-2.24814e-08,0,1.1143e-27
-1.93288e-08,-1.77464e-08,0,1.08153e-27
-1.94175e-08,-1.30524e-08,0,1.04972e-27
-1.94828e-08,-8.40402e-09,0,1.01884e-27
-1.95248e-08,-3.80613e-09,0,9.88877e-28
-1.95438e-08,7.36654e-10,0,9.59793e-28
-1.95401e-08,5.21983e-09,0,9.31564e-28
-1.9514e-08,9.63902e-09,0,9.04165e-28
-1.94658e-08,1.399e-08,0,8.77572e-28
-1.93959e-08,1.82685e-08,0,8.51761e-28
-1.93046e-08,2.24708e-08,0,8.26709e-28
-1.91922e-08,2.65928e-08,0,8.02394e-28
-1.90592e-08,3.06309e-08,0,7.78794e-28
-1.89061e-08,3.45816e-08,0,7.55888e-28
-1.87332e-08,3.84415e-08,0,7.33656e-28
-1.8541e-08,4.22072e-08,0,7.12078e-28
-1.83299e-08,4.58757e-08,0,6.91135e-28
-1.81006e-08,4.9444e-08,0,6.70807e-28
-1.78533e-08,5.29093e-08,0,6.51078e-28
-1.75888e-08,5.62689e-08,0,6.31928e-28
-1.73074e-08,5.95204e-08,0,6.13342e-28
-1.70098e-08,6.26614e-08,0,5.95303e-28
-1.66965e-08,6.56898e-08,0,5.77794e-28
-1.63681e-08,6.86034e-08,0,5.608e-28
-1.60251e-08,7.14005e-08,0,5.44306e-28
-1.56681e-08,7.40794e-08,0,5.28297e-28
-1.52977e-08,7.66384e-08,0,5.12759e-28
-1.49145e-08,7.90762e-08,0,4.97677e-28
-1.45191e-08,8.13916e-08,0,4.8304e-28
-1.41121e-08,8.35834e-08,0,4.68833e-28
-1.36942e-08,8.56508e-08,0,4.55044e-28
-1.3266e-08,8.7593e-08,0,4.4166e-28
-1.2828e-08,8.94094e-08,0,4.2867e-28
-1.2381e-08,9.10995e-08,0,4.16062e-28
-1.19255e-08,9.2663e-08,0,4.03825e-28
-1.14621e-08,9.40998e-08,0,3.91948e-28
-1.09916e-08,9.54098e-08,0,3.8042e-28
-1.05146e-08,9.65932e-08,0,3.69231e-28
-1.00316e-08,9.76502e-08,0,3.58371e-28
-9.54338e-09,9.85813e-08,0,3.47831e-28
-9.05047e-09,9.9387e-08,0,3.37601e-28
-8.55354e-09,1.00068e-07,0,3.27671e-28
-8.0532e-09,1.00625e-07,0,3.18034e-28
-7.55007e-09,1.01059e-07,0,3.0868e-28
-7.04477e-09,1.01372e-07,0,2.99601e-28
-6.53791e-09,1.01564e-07,0,2.90789e-28
-6.03009e-09,1.01637e-07,0,2.82237e-28
-5.52191e-09,1.01591e-07,0,2.73936e-28
-5.01395e-09,1.0143e-07,0,2.65879e-28
-4.5068e-09,1.01154e-07,0,2.58059e-28
-4.00103e-09,1.00766e-07,0,2.50469e-28
-3.4972e-09,1.00266e-07,0,2.43102e-28
-2.99587e-09,9.96583e-08,0,2.35952e-28
-2.49758e-09,9.89434e-08,0,2.29012e-28
-2.00286e-09,9.8124e-08,0,2.22277e-28
-1.51224e-09,9.72024e-08,0,2.15739e-28
-1.02623e-09,9.6181e-08,0,2.09394e-28
-5.45323e-10,9.50623e-08,0,2.03235e-28
-7.00119e-11,9.38487e-08,0,1.97258e-28
3.99232e-10,9.25429e-08,0,1.91456e-28
8.61946e-10,9.11477e-08,0,1.85825e-28
1.31768e-09,8.96657e-08,0,1.80359e-28
1.76601e-09,8.80998e-08,0,1.75055e-28
2.20651e-09,8.64528e-08,0,1.69906e-28
2.63878e-09,8.47278e-08,0,1.64909e-28
3.06241e-09,8.29277e-08,0,1.60059e-28
3.47705e-09,8.10555e-08,0,1.55351e-28
3.88233e-09,7.91144e-08,0,1.50782e-28
4.2779e-09,7.71075e-08,0,1.46347e-28
4.66344e-09,7.50378e-08,0,1.42043e-28
5.03863e-09,7.29087e-08,0,1.37865e-28
5.40317e-09,7.07233e-08,0,1.3381e-28
5.75679e-09,6.84848e-08,0,1.29875e-28
6.09921e-09,6.61966e-08,0,1.26055e-28
6.4302e-09,6.38619e-08,0,1.22347e-28
6.74951e-09,6.14839e-08,0,1.18749e-28
7.05693e-09,5.90661e-08,0,1.15256e-28
7.35226e-09,5.66116e-08,0,1.11866e-28
7.63531e-09,5.41238e-08,0,1.08576e-28
7.90593e-09,5.16059e-08,0,1.05383e-28
8.16396e-09,4.90613e-08,0,1.02283e-28
8.40927e-09,4.64932e-08,0,9.92748e-29
8.64173e-09,4.39048e-08,0,9.6355e-29
8.86126e-09,4.12995e-08,0,9.3521e-29
9.06776e-09,3.86804e-08,0,9.07704e-29
9.26116e-09,3.60507e-08,0,8.81007e-29
9.44141e-09,3.34136e-08,0,8.55095e-29
9.60848e-09,3.07722e-08,0,8.29945e-29
9.76234e-09,2.81296e-08,0,8.05535e-29
9.90299e-09,2.54888e-08,0,7.81843e-29
1.00304e-08,2.28529e-08,0,7.58847e-29
1.01447e-08,2.02248e-08,0,7.36528e-29
1.02458e-08,1.76074e-08,0,7.14866e-29
1.03339e-08,1.50037e-08,0,6.9384e-29
1.04089e-08,1.24164e-08,0,6.73433e-29
1.0471e-08,9.84825e-09,0,6.53626e-29
1.05202e-08,7.30203e-09,0,6.34402e-29
1.05567e-08,4.78036e-09,0,6.15743e-29
1.05806e-08,2.28581e-09,0,5.97633e-29
1.0592e-08,-1.79103e-10,0,5.80056e-29
1.05911e-08,-2.61192e-09,0,5.62995e-29
1.05781e-08,-5.01027e-09,0,5.46436e-29
1.0553e-08,-7.37183e-09,0,5.30365e-29
1.05162e-08,-9.69437e-09,0,5.14766e-29
1.04677e-08,-1.19757e-08,0,4.99626e-29
1.04078e-08,-1.42138e-08,0,4.84931e-29
1.03368e-08,-1.64066e-08,0,4.70668e-29
1.02547e-08,-1.85521e-08,0,4.56825e-29
1.0162e-08,-2.06486e-08,0,4.43389e-29
1.00587e-08,-2.26942e-08,0,4.30348e-29
9.94525e-09,-2.46873e-08,0,4.17691e-29
9.82181e-09,-2.66262e-08,0,4.05406e-29
9.68868e-09,-2.85094e-08,0,3.93482e-29
9.54613e-09,-3.03355e-08,0,3.81909e-29
9.39445e-09,-3.21031e-08,0,3.70676e-29
9.23394e-09,-3.38109e-08,0,3.59774e-29
9.06488e-09,-3.54578e-08,0,3.49193e-29
8.8876e-09,-3.70426e-08,0,3.38922e-29
8.70238e-09,-3.85643e-08,0,3.28954e-29
8.50956e-09,-4.0022e-08,0,3.19279e-29
8.30945e-09,-4.14148e-08,0,3.09888e-29
8.10238e-09,-4.2742e-08,0,3.00774e-29
7.88867e-09,-4.40029e-08,0,2.91928e-29
7.66865e-09,-4.51969e-08,0,2.83341e-29
7.44267e-09,-4.63235e-08,0,2.75008e-29
7.21105e-09,-4.73822e-08,0,2.66919e-29
6.97414e-09,-4.83728e-08,0,2.59069e-29
6.73228e-09,-4.9295e-08,0,2.51449e-29
6.4858e-09,-5.01486e-08,0,2.44054e-29
6.23506e-09,-5.09335e-08,0,2.36876e-29
5.98039e-09,-5.16496e-08,0,2.29909e-29
5.72214e-09,-5.22972e-08,0,2.23147e-29
5.46066e-09,-5.28762e-08,0,2.16583e-29
5.19628e-09,-5.3387e-08,0,2.10213e-29
4.92934e-09,-5.38298e-08,0,2.04031e-29
4.66019e-09,-5.42049e-08,0,1.9803e-29
4.38917e-09,-5.45129e-08,0,1.92205e-29
4.1166e-09,-5.47543e-08,0,1.86552e-29
3.84283e-09,-5.49296e-08,0,1.81065e-29
3.56818e-09,-5.50394e-08,0,1.7574e-29
3.29299e-09,-5.50846e-08,0,1.70571e-29
3.01756e-09,-5.50659e-08,0,1.65554e-29
2.74223e-09,-5.49841e-08,0,1.60685e-29
2.46731e-09,-5.48401e-08,0,1.55959e-29
2.19311e-09,-5.4635e-08,0,1.51372e-29
1.91994e-09,-5.43697e-08,0,1.4692e-29
1.64809e-09,-5.40453e-08,0,1.42599e-29
1.37786e-09,-5.3663e-08,0,1.38405e-29
1.10955e-09,-5.3224e-08,0,1.34334e-29
8.43429e-10,-5.27294e-08,0,1.30383e-29
5.79782e-10,-5.21806e-08,0,1.26548e-29
3.18879e-10,-5.1579e-08,0,1.22826e-29
6.09837e-11,-5.09258e-08,0,1.19214e-29
-1.93645e-10,-5.02225e-08,0,1.15707e-29
-4.44758e-10,-4.94706e-08,0,1.12304e-29
-6.92111e-10,-4.86716e-08,0,1.09001e-29
-9.35469e-10,-4.78269e-08,0,1.05795e-29
-1.1746e-09,-4.69382e-08,0,1.02684e-29
-1.40929e-09,-4.6007e-08,0,9.96635e-30
-1.63933e-09,-4.50349e-08,0,9.67322e-30
-1.8645e-09,-4.40237e-08,0,9.38871e-30
-2.08462e-09,-4.29749e-08,0,9.11257e-30
-2.2995e-09,-4.18903e-08,0,8.84456e-30
-2.50895e-09,-4.07716e-08,0,8.58442e-30
-2.71281e-09,-3.96205e-08,0,8.33194e-30
-2.91091e-09,-3.84387e-08,0,8.08688e-30
-3.1031e-09,-3.7228e-08,0,7.84903e-30
-3.28924e-09,-3.59902e-08,0,7.61818e-30
-3.46919e-09,-3.4727e-08,0,7.39411e-30
-3.64283e-09,-3.34402e-08,0,7.17664e-30
-3.81003e-09,-3.21316e-08,0,6.96556e-30
-3.97069e-09,-3.0803e-08,0,6.76069e-30
-4.1247e-09,-2.94562e-08,0,6.56185e-30
-4.27198e-09,-2.8093e-08,0,6.36885e-30
-4.41245e-09,-2.67151e-08,0,6.18153e-30
-4.54602e-09,-2.53243e-08,0,5.99972e-30
-4.67265e-09,-2.39223e-08,0,5.82326e-30
-4.79226e-09,-2.25111e-08,0,5.65199e-30
-4.90481e-09,-2.10921e-08,0,5.48575e-30
-5.01027e-09,-1.96673e-08,0,5.32441e-30
-5.10861e-09,-1.82383e-08,0,5.16781e-30
-5.1998e-09,-1.68069e-08,0,5.01581e-30
-5.28384e-09,-1.53746e-08,0,4.86829e-30
-5.36071e-09,-1.39432e-08,0,4.72511e-30
-5.43042e-09,-1.25142e-08,0,4.58613e-30
-5.493e-09,-1.10894e-08,0,4.45125e-30
-5.54844e-09,-9.67025e-09,0,4.32033e-30
-5.59679e-09,-8.25834e-09,0,4.19326e-30
-5.63809e-09,-6.8552e-09,0,4.06993e-30
-5.67236e-09,-5.46232e-09,0,3.95022e-30
-5.69967e-09,-4.08118e-09,0,3.83404e-30
-5.72008e-09,-2.71322e-09,0,3.72127e-30
-5.73365e-09,-1.35983e-09,0,3.61183e-30
-5.74044e-09,-2.23892e-11,0,3.50559e-30
-5.74056e-09,1.29778e-09,0,3.40249e-30
-5.73407e-09,2.59938e-09,0,3.30242e-30
-5.72107e-09,3.88116e-09,0,3.20529e-30
-5.70166e-09,5.14189e-09,0,3.11101e-30
-5.67596e-09,6.3804e-09,0,3.01951e-30
-5.64405e-09,7.59556e-09,0,2.9307e-30
-5.60608e-09,8.78627e-09,0,2.84451e-30
-5.56214e-09,9.95147e-09,0,2.76084e-30
-5.51239e-09,1.10902e-08,0,2.67964e-30
-5.45694e-09,1.22014e-08,0,2.60083e-30
-5.39593e-09,1.32842e-08,0,2.52434e-30
-5.32951e-09,1.43377e-08,0,2.45009e-30
-5.25782e-09,1.53611e-08,0,2.37803e-30
-5.18101e-09,1.63537e-08,0,2.30809e-30
-5.09925e-09,1.73146e-08,0,2.2402e-30
-5.01267e-09,1.82431e-08,0,2.17431e-30
-4.92146e-09,1.91387e-08,0,2.11036e-30
-4.82576e-09,2.00007e-08,0,2.04829e-30
-4.72576e-09,2.08285e-08,0,1.98805e-30
-4.62162e-09,2.16217e-08,0,1.92958e-30
-4.51351e-09,2.23798e-08,0,1.87283e-30
-4.40161e-09,2.31023e-08,0,1.81774e-30
-4.2861e-09,2.37889e-08,0,1.76428e-30
-4.16715e-09,2.44393e-08,0,1.71239e-30
-4.04496e-09,2.50532e-08,0,1.66202e-30
-3.91969e-09,2.56304e-08,0,1.61314e-30
-3.79154e-09,2.61706e-08,0,1.5657e-30
-3.66069e-09,2.66737e-08,0,1.51965e-30
-3.52732e-09,2.71397e-08,0,1.47495e-30
-3.39162e-09,2.75684e-08,0,1.43157e-30
-3.25378e-09,2.79599e-08,0,1.38946e-30
-3.11398e-09,2.83142e-08,0,1.3486e-30
-2.97241e-09,2.86314e-08,0,1.30893e-30
-2.82925e-09,2.89116e-08,0,1.27044e-30
-2.68469e-09,2.91548e-08,0,1.23307e-30
-2.53892e-09,2.93615e-08,0,1.1968e-30
-2.39211e-09,2.95317e-08,0,1.1616e-30
-2.24445e-09,2.96657e-08,0,1.12744e-30
-2.09612e-09,2.97639e-08,0,1.09428e-30
-1.9473e-09,2.98266e-08,0,1.06209e-30
-1.79817e-09,2.98542e-08,0,1.03086e-30
-1.6489e-09,2.98472e-08,0,1.00054e-30
-1.49966e-09,2.98059e-08,0,9.71108e-31
-1.35063e-09,2.97309e-08,0,9.42546e-31
-1.20198e-09,2.96227e-08,0,9.14824e-31
-1.05387e-09,2.94818e-08,0,8.87918e-31
-9.06458e-10,2.93089e-08,0,8.61803e-31
-7.59914e-10,2.91045e-08,0,8.36455e-31
-6.14391e-10,2.88692e-08,0,8.11854e-31
-4.70045e-10,2.86039e-08,0,7.87976e-31
-3.27026e-10,2.83091e-08,0,7.648e-31
-1.85481e-10,2.79855e-08,0,7.42306e-31
-4.5553e-11,2.7634e-08,0,7.20473e-31
9.26169e-11,2.72552e-08,0,6.99283e-31
2.28893e-10,2.685e-08,0,6.78716e-31
3.63143e-10,2.64192e-08,0,6.58754e-31
4.9524e-10,2.59636e-08,0,6.39379e-31
6.25058e-10,2.54841e-08,0,6.20573e-31
7.52478e-10,2.49814e-08,0,6.02321e-31
8.77385e-10,2.44565e-08,0,5.84606e-31
9.99668e-10,2.39103e-08,0,5.67411e-31
1.11922e-09,2.33437e-08,0,5.50723e-31
1.23594e-09,2.27576e-08,0,5.34525e-31
1.34973e-09,2.21529e-08,0,5.18804e-31
1.46049e-09,2.15305e-08,0,5.03545e-31
1.56814e-09,2.08915e-08,0,4.88735e-31
1.6726e-09,2.02366e-08,0,4.7436e-31
1.77378e-09,1.9567e-08,0,4.60408e-31
1.87162e-09,1.88836e-08,0,4.46867e-31
1.96604e-09,1.81873e-08,0,4.33724e-31
2.05697e-09,1.74791e-08,0,4.20967e-31
2.14437e-09,1.676e-08,0,4.08586e-31
2.22817e-09,1.60309e-08,0,3.96569e-31
2.30832e-09,1.52928e-08,0,3.84905e-31
2.38479e-09,1.45466e-08,0,3.73584e-31
2.45752e-09,1.37934e-08,0,3.62596e-31
2.52649e-09,1.30341e-08,0,3.51932e-31
2.59166e-09,1.22696e-08,0,3.41581e-31
2.65301e-09,1.15009e-08,0,3.31534e-31
2.71051e-09,1.0729e-08,0,3.21783e-31
2.76415e-09,9.95463e-09,0,3.12319e-31
2.81393e-09,9.17888e-09,0,3.03133e-31
2.85982e-09,8.40261e-09,0,2.94218e-31
2.90184e-09,7.62673e-09,0,2.85564e-31
2.93997e-09,6.85211e-09,0,2.77165e-31
2.97423e-09,6.07963e-09,0,2.69013e-31
3.00463e-09,5.31016e-09,0,2.61101e-31
3.03118e-09,4.54454e-09,0,2.53422e-31
3.0539e-09,3.78359e-09,0,2.45968e-31
3.07282e-09,3.02814e-09,0,2.38734e-31
3.08796e-09,2.27898e-09,0,2.31712e-31
3.09935e-09,1.53689e-09,0,2.24897e-31
3.10704e-09,8.02637e-10,0,2.18282e-31
3.11105e-09,7.6956e-11,0,2.11862e-31
3.11144e-09,-6.39427e-10,0,2.05631e-31
3.10824e-09,-1.34581e-09,0,1.99583e-31
3.10151e-09,-2.0415e-09,0,1.93713e-31
3.0913e-09,-2.72586e-09,0,1.88016e-31
3.07767e-09,-3.39822e-09,0,1.82486e-31
3.06068e-09,-4.05798e-09,0,1.77119e-31
3.04039e-09,-4.70454e-09,0,1.71909e-31
3.01687e-09,-5.33733e-09,0,1.66853e-31
2.99018e-09,-5.9558e-09,0,1.61946e-31
2.9604e-09,-6.55942e-09,0,1.57182e-31
2.92761e-09,-7.14769e-09,0,1.52559e-31
2.89187e-09,-7.72014e-09,0,1.48072e-31
2.85327e-09,-8.2763e-09,0,1.43717e-31
2.81189e-09,-8.81576e-09,0,1.3949e-31
2.76781e-09,-9.3381e-09,0,1.35388e-31
2.72112e-09,-9.84296e-09,0,1.31406e-31
2.6719e-09,-1.033e-08,0,1.27541e-31
2.62025e-09,-1.07988e-08,0,1.2379e-31
2.56626e-09,-1.12491e-08,0,1.20149e-31
2.51001e-09,-1.16807e-08,0,1.16615e-31
2.45161e-09,-1.20933e-08,0,1.13185e-31
2.39114e-09,-1.24867e-08,0,1.09856e-31
2.32871e-09,-1.28606e-08,0,1.06625e-31
2.26441e-09,-1.32148e-08,0,1.03489e-31
2.19833e-09,-1.35494e-08,0,1.00445e-31
2.13059e-09,-1.3864e-08,0,9.7491e-32
2.06127e-09,-1.41585e-08,0,9.46236e-32
1.99047e-09,-1.44331e-08,0,9.18406e-32
1.91831e-09,-1.46874e-08,0,8.91394e-32
1.84487e-09,-1.49216e-08,0,8.65176e-32
1.77026e-09,-1.51356e-08,0,8.3973e-32
1.69459e-09,-1.53294e-08,0,8.15032e-32
1.61794e-09,-1.55032e-08,0,7.9106e-32
1.54042e-09,-1.56568e-08,0,7.67794e-32
1.46214e-09,-1.57904e-08,0,7.45212e-32
1.38319e-09,-1.59042e-08,0,7.23294e-32
1.30366e-09,-1.59982e-08,0,7.0202e-32
1.22367e-09,-1.60726e-08,0,6.81373e-32
1.14331e-09,-1.61276e-08,0,6.61332e-32
1.06267e-09,-1.61633e-08,0,6.41881e-32
9.81856e-10,-1.618e-08,0,6.23003e-32
9.00956e-10,-1.61778e-08,0,6.04679e-32
8.20067e-10,-1.61571e-08,0,5.86894e-32
7.39281e-10,-1.61181e-08,0,5.69633e-32
6.58691e-10,-1.6061e-08,0,5.52879e-32
5.78386e-10,-1.59863e-08,0,5.36618e-32
4.98454e-10,-1.58941e-08,0,5.20835e-32
4.18984e-10,-1.57848e-08,0,5.05516e-32
3.4006e-10,-1.56588e-08,0,4.90648e-32
2.61765e-10,-1.55165e-08,0,4.76217e-32
1.84183e-10,-1.53581e-08,0,4.62211e-32
1.07393e-10,-1.51841e-08,0,4.48616e-32
3.1472e-11,-1.4995e-08,0,4.35422e-32
-4.35028e-11,-1.4791e-08,0,4.22615e-32
-1.17458e-10,-1.45726e-08,0,4.10185e-32
-1.90321e-10,-1.43404e-08,0,3.98121e-32
-2.62023e-10,-1.40946e-08,0,3.86412e-32
-3.32496e-10,-1.38359e-08,0,3.75047e-32
-4.01675e-10,-1.35645e-08,0,3.64016e-32
-4.69498e-10,-1.32811e-08,0,3.53309e-32
-5.35904e-10,-1.29861e-08,0,3.42918e-32
-6.00835e-10,-1.268e-08,0,3.32832e-32
-6.64235e-10,-1.23633e-08,0,3.23043e-32
-7.26051e-10,-1.20364e-08,0,3.13542e-32
-7.86233e-10,-1.16999e-08,0,3.0432e-32
-8.44732e-10,-1.13544e-08,0,2.95369e-32
-9.01504e-10,-1.10002e-08,0,2.86682e-32
-9.56505e-10,-1.0638e-08,0,2.7825e-32
-1.0097e-09,-1.02682e-08,0,2.70066e-32
-1.06104e-09,-9.89146e-09,0,2.62123e-32
-1.11049e-09,-9.50818e-09,0,2.54414e-32
-1.15803e-09,-9.11893e-09,0,2.46931e-32
